,id,imdbid,title,rating,year
3060,1734,0124829,Pat and Margaret,3,1994
3061,1755,0110413,"Professional, The",3,1994
3062,1786,0109198,Bad Girls,3,1994
3063,1788,0109913,Go Fish,3,1994
3064,1826,0110622,Naked Gun 33 1/3: The Final Insult,2,1994
3065,1850,0109254,Beverly Hills Cop III,0,1994
3066,1914,0110857,Police Academy: Mission to Moscow,1,1994
3067,1920,0109707,Ed Wood,3,1994
3068,2121,0111797,Eat Drink Man Woman,3,1994
3069,2209,0110598,Muriel&#39;s Wedding,3,1994
3070,2210,0110521,Mina Tannenbaum,3,1994
3071,2350,0109504,Crooklyn,3,1994
3072,2535,0111143,"Shadow, The",0,1994
3073,2852,0110889,Priest,3,1994
3074,4326,0110054,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,3,1994
3075,2972,0109440,Fear City: A Family-Style Comedy,3,1994
3076,3004,0109306,Blue Sky,3,1994
3077,3008,0110171,J&#39;ai pas sommeil,3,1994
3078,3044,0111470,Trading Mom,3,1994
3079,3062,0110074,"Hudsucker Proxy, The",1,1994
3080,3104,0110308,"Last Seduction, The",1,1994
3081,3106,0111800,Wing Chun,2,1994
3082,3133,0109900,Giorgino,3,1994
3083,3162,0109770,"Fantastic Four, The",1,1994
3084,3179,0110091,I Like It Like That,3,1994
3085,3243,0110678,No Escape,0,1994
3086,3331,0109277,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),3,1994
3087,3431,0110722,Oleanna,0,1994
3088,3501,0109045,"Adventures of Priscilla, Queen of the Desert, The",3,1994
3089,3522,0111301,Street Fighter,3,1994
3090,3657,0110524,Getting Any?,0,1994
3091,3788,0111255,"Specialist, The",1,1994
3092,3820,0109506,"Crow, The",3,1994
3093,3840,0109484,"Corrina, Corrina",3,1994
3094,3973,0111333,"Swan Princess, The",1,1994
3095,4056,0109424,Chungking Express,1,1994
3096,4112,0111001,"Road to Wellville, The",3,1994
3097,4421,0110169,It&#39;s Pat,3,1994
3098,4515,0111507,Three Colors: White,1,1994
3099,4602,0111205,Sister My Sister,3,1994
3100,4618,0111280,Star Trek Generations,3,1994
3101,4645,0109275,Birds 2: Land&#39;s End,3,1994
3102,4697,0110475,"Mask, The",1,1994
3103,4717,0109791,Felidae,1,1994
3104,4841,0110322,Legends of the Fall,3,1994
3105,4869,0111549,Uncovered,3,1994
3106,4920,0109327,Brainscan,1,1994
3107,4954,0110932,Quiz Show,2,1994
3108,5078,0109456,Color of Night,3,1994
3109,5189,0109849,Frit&auml;nkaren,3,1994
3110,5206,0113409,In the Mouth of Madness,1,1994
3111,5334,0109144,A.P.E.X.,1,1994
3112,5341,0109068,Airheads,1,1994
3113,5459,0110632,Natural Born Killers,3,1994
3114,5738,0109813,"Flintstones, The",3,1994
3115,5890,0111751,Wrony,3,1994
3116,5909,0110366,"Little Rascals, The",2,1994
3117,6029,0111686,New Nightmare,3,1994
3118,6154,0110958,See How They Fall,1,1994
3119,6451,0109831,Four Weddings and a Funeral,3,1994
3120,6477,0111127,Serial Mom,3,1994
3121,6981,0109279,Black Beauty,3,1994
3122,7032,0109699,Dias contados,3,1994
3123,7160,0109520,D2: The Mighty Ducks,1,1994
3124,7211,0109579,Death and the Maiden,0,1994
3125,7263,0110099,I.Q.,0,1994
3126,7295,0109644,Don&#39;t Drink the Water,1,1994
3127,7643,0110167,It Could Happen to You,1,1994
3128,7933,0111512,"Legend of Drunken Master, The",3,1994
3129,7935,0110297,Lakota Woman: Siege at Wounded Knee,3,1994
3130,7972,0110236,Kan du vissla Johanna?,0,1994
3131,8004,0111033,Runaway Daughters,3,1994
3132,8446,0111112,"Secret of Roan Inish, The",3,1994
3133,8460,0111201,Sirens,3,1994
3134,8494,3289712,Jenny&#39;s Wedding,3,1994
3135,8592,5818818,Die gottliche Ordnung,3,1994
3136,8735,0109066,Vive L&#39;Amour,0,1994
3137,8990,0110527,Miracle on 34th Street,3,1994
3138,9108,0109444,Clear and Present Danger,0,1994
3139,9406,0110657,"Next Karate Kid, The",3,1994
3140,9525,0109798,Revenge of the Musketeers,3,1994
3141,9768,0110490,Men of War,1,1994
3142,9772,0110805,Pentathlon,0,1994
3143,9780,0111520,Twilight Zone: Rod Serling&#39;s Lost Classics,2,1994
3144,9811,0111640,Voll normaaal,1,1994
3145,9814,0114129,Picture Bride,3,1994
3146,10077,0110971,Renaissance Man,2,1994
3147,10178,0111693,When a Man Loves a Woman,3,1994
3148,10672,0111341,Satantango,2,1994
3149,10700,0110955,"Ref, The",3,1994
3150,10901,0109447,Clifford,3,1994
3151,54,0114814,"Usual Suspects, The",1,1995
3152,69,0114369,Se7en,1,1995
3153,87,0114709,Toy Story,1,1995
3154,97,0113243,Hackers,2,1995
3155,106,0112642,Casper,3,1995
3156,110,0114069,Outbreak,3,1995
3157,147,0112864,Die Hard: With a Vengeance,1,1995
3158,163,0112950,Empire Records,3,1995
3159,184,0112508,Billy Madison,1,1995
3160,205,0112573,Braveheart,2,1995
3161,207,0114148,Pocahontas,3,1995
3162,267,0114388,Sense and Sensibility,3,1995
3163,287,0113824,Mimi wo sumaseba (Whisper of the Heart),3,1995
3164,294,0112579,"Bridges of Madison County, The",3,1995
3165,489,0113749,Mallrats,2,1995
3166,566,0114436,Showgirls,3,1995
3167,569,0114614,Tank Girl,3,1995
3168,637,0112701,Cold Comfort Farm,3,1995
3169,640,0113347,How to Make an American Quilt,3,1995
3170,659,0113568,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),0,1995
3171,675,0114558,Strange Days,3,1995
3172,749,0112697,Clueless,3,1995
3173,897,0114011,Now and Then,3,1995
3174,905,0112679,Circle of Friends,3,1995
3175,947,0114916,When Night is Falling,3,1995
3176,955,0113855,Mortal Kombat,1,1995
3177,974,0114906,Welcome to the Dollhouse,3,1995
3178,982,0112379,Antonia&#39;s Line,3,1995
3179,986,0113101,Four rooms,3,1995
3180,1024,0112462,Batman Forever,1,1995
3181,1031,0112453,Balto,2,1995
3182,1032,0114924,While You Were Sleeping,3,1995
3183,1037,0113277,Heat,2,1995
3184,1065,0115491,Aladdin and the King of Thieves,1,1995
3185,1563,0112130,Pride and Prejudice,3,1995
3186,1132,0113117,French Kiss,2,1995
3187,1160,0113198,A Goofy Movie,2,1995
3188,1433,0113188,Gold Diggers: The Secret of Bear Mountain,3,1995
3189,1435,0113670,A little princess,3,1995
3190,1643,0114319,Sabrina,3,1995
3191,2060,0112384,Apollo 13,3,1995
3192,2071,0112571,Boys on the Side,3,1995
3193,2100,0112722,Copycat,3,1995
3194,2163,0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",3,1995
3195,2220,0112641,Casino,2,1995
3196,2882,0112792,Dangerous Minds,3,1995
3197,2303,0114898,Waterworld,2,1995
3198,2366,0114323,Safe,3,1995
3199,2394,0109642,Dolores Claiborne,3,1995
3200,2422,0112604,Butterfly Kiss,3,1995
3201,2573,0109370,Canadian Bacon,1,1995
3202,2684,0112288,"Addiction, The",3,1995
3203,2690,0112651,"Celluloid Closet, The",3,1995
3204,2835,0113326,Rumble in the Bronx (Hung fan kui),1,1995
3205,2864,0114746,Twelve Monkeys,1,1995
3206,2914,0113957,"Net, The",3,1995
3207,2931,0113416,"Incredibly True Adventures of Two Girls in Love, The",3,1995
3208,3027,0114395,Serving in Silence,3,1995
3209,3090,0112435,"Baby-Sitters Club, The",3,1995
3210,3142,0114117,Persuasion,3,1995
3211,3267,0114108,"Pebble and the Penguin, The",2,1995
3212,3298,0112913,Fallen Angels,1,1995
3213,3332,0112513,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",3,1995
3214,3370,0113820,Mighty Morphin Power Rangers: The Movie,3,1995
3215,3684,0112346,"American President, The",3,1995
3216,3801,0113497,Jumanji,3,1995
3217,3877,0113247,La Haine,0,1995
3218,4020,0112471,Before Sunrise,0,1995
3219,4169,0114508,Species,3,1995
3220,4247,0114214,"Quick and the Dead, The",3,1995
3221,4640,0112401,Assassins,1,1995
3222,4678,0113725,Maborosi,3,1995
3223,4749,0114787,Underground,1,1995
3224,4791,0112040,"Langoliers, The",3,1995
3225,4902,0112715,Congo,0,1995
3226,4904,0113321,Home for the holidays,3,1995
3227,5084,0112896,Dracula: Dead and Loving It,3,1995
3228,5199,0235133,Ringu Kanzenban,1,1995
3229,5317,0112857,Devil in a Blue Dress,1,1995
3230,5596,0112682,"City of Lost Children, The",3,1995
3231,5655,0142243,Dragon Ball Z: Wrath of the Dragon,2,1995
3232,5710,0112281,Ace Ventura: When Nature Calls,0,1995
3233,5728,0112870,Dilwale Dulhania Le Jayenge,3,1995
3234,5771,0113540,Kids,3,1995
3235,5812,0112819,Dead Presidents,3,1995
3236,5816,0113071,First Knight,2,1995
3237,5823,0113305,Higher Learning,3,1995
3238,6251,0113189,GoldenEye,3,1995
3239,6544,0114057,Othello,2,1995
3240,6625,0112851,Desperado,1,1995
3241,6912,0114095,Party Girl,3,1995
3242,7073,0113918,Nadie hablara de nosotras cuando hayamos muerto,3,1995
3243,7364,0112431,Babe,3,1995
3244,7388,0112922,El dia de la bestia,3,1995
3245,7547,0114852,Village of the Damned,3,1995
3246,7566,0113221,Grim,3,1995
3247,7568,0114689,Catnapped! The Movie,3,1995
3248,7651,0113972,Nick of Time,3,1995
3249,7663,0114671,Land and Freedom,1,1995
3250,7702,0113083,La flor de mi secreto,3,1995
3251,7791,0113118,Friday,2,1995
3252,7805,0114694,Tommy Boy,3,1995
3253,7892,0113492,Judge Dredd,3,1995
3254,8442,0113737,Magic in the Water,1,1995
3255,8451,0112818,Dead Man Walking,3,1995
3256,8526,0112461,"Basketball Diaries, The",1,1995
3257,8539,0114702,Total Eclipse,1,1995
3258,8919,0111359,Tall Tale,1,1995
3259,8923,0113627,Leaving Las Vegas,2,1995
3260,8930,0110006,Heavyweights,0,1995
3261,9064,0112966,"Englishman Who Went Up a Hill But Came Down a Mountain, The",0,1995
3262,9104,0114885,Waiting To Exhale,2,1995
3263,9230,0113442,It Takes Two,1,1995
3264,9588,0114287,Rob Roy,0,1995
3265,9958,0121401,Indira,2,1995
3266,10039,0110443,Major Payne,0,1995
3267,9991,0112769,La c&eacute;r&eacute;monie,3,1995
3268,10069,0112386,Les apprentis,1,1995
3269,10099,0114736,True Crime,3,1995
3270,10179,0112757,"Cure, The",1,1995
3271,10198,0113862,Mr. Holland&#39;s Opus,3,1995
3272,10281,0112442,Bad Boys,1,1995
3273,10697,0113228,Grumpier Old Men,3,1995
3274,10715,0112760,Cutthroat Island,1,1995
3275,10806,0113114,Free Willy 2,3,1995
3276,10883,0112740,Crimson Tide,0,1995
3277,10992,0113362,Le hussard sur le toit,3,1995
3278,38,0117500,"Rock, The",1,1996
3279,111,0116684,Jane Eyre,3,1996
3280,129,0117723,Spy Hard,1,1996
3281,137,0117951,Trainspotting,2,1996
3282,182,0115736,Bound,3,1996
3283,369,0117008,Matilda,3,1996
3284,431,0115759,Broken Arrow,0,1996
3285,435,0117705,Space Jam,1,1996
3286,444,0116629,Independence Day,3,1996
3287,445,0117060,Mission: Impossible,1,1996
3288,448,0116367,From Dusk Till Dawn,1,1996
3289,449,0115798,"Cable Guy, The",1,1996
3290,525,0117420,"Quest, The",0,1996
3291,535,0116130,Down Periscope,0,1996
3292,649,0117571,Scream,3,1996
3293,741,0113649,Libertarias,3,1996
3294,760,0116493,Harriet the Spy,3,1996
3295,881,0116308,Fire,3,1996
3296,912,0116313,"First Wives Club, The",3,1996
3297,970,0116594,I Shot Andy Warhol,3,1996
3298,977,0116418,Girls Town,3,1996
3299,981,0116353,Foxfire,3,1996
3300,1010,0116361,Freeway,3,1996
3301,1030,0116136,DragonHeart,2,1996
3302,1062,0116583,"Hunchback of Notre Dame, The",1,1996
3303,1340,0116908,"Long Kiss Goodnight, The",3,1996
3304,1343,0116931,Love and Other Catastrophes,3,1996
3305,1411,0117589,Secrets &amp; Lies,3,1996
3306,1233,0116477,Hamlet,1,1996
3307,1099,0117477,Ridicule,1,1996
3308,1129,0117110,Muppet Treasure Island,1,1996
3309,1156,0115963,"Craft, The",3,1996
3310,1428,0116225,Escape from L.A.,1,1996
3311,1569,0116329,Fly Away Home,3,1996
3312,1172,0115433,101 Dalmatians,3,1996
3313,1538,0377683,Connie Gomper &amp; the Pack,0,1996
3314,1087,0116552,Homeward Bound II: Lost in San Francisco,1,1996
3315,1082,0117998,Twister,3,1996
3316,1722,0116705,Jingle All the Way,1,1996
3317,1791,0116293,Female Perversions,3,1996
3318,1818,0117765,Striptease,3,1996
3319,1852,0116282,Fargo,2,1996
3320,1859,0115580,"Associate, The",3,1996
3321,1874,0115133,Charlot og Charlotte,3,1996
3322,2106,0116692,Beyond Silence (Jenseits der Stille),3,1996
3323,2154,0117603,Set It Off,3,1996
3324,2208,0116442,Grace of my heart,3,1996
3325,2221,0116191,Emma,3,1996
3326,2449,0116209,"English Patient, The",3,1996
3327,2885,0117718,"Spitfire Grill, The",3,1996
3328,2937,0117057,"Mirror Has Two Faces, The",3,1996
3329,2994,0117407,Pusher,0,1996
3330,3017,0117797,Swallowtail Butterfly,3,1996
3331,3023,0117887,That Thing You Do!,3,1996
3332,3038,0115744,Brassed Off,3,1996
3333,3059,0118113,Walking and Talking,3,1996
3334,3081,0115639,Beautiful Girls,3,1996
3335,3242,0115856,When the Cat&#39;s Away,3,1996
3336,3291,0117093,Mother Night,1,1996
3337,3383,0115591,August,3,1996
3338,3402,0117731,Star Trek: First Contact,3,1996
3339,3410,0116421,"Glimmer Man, The",1,1996
3340,3526,0119256,Hard Eight,0,1996
3341,3553,0116426,"God of Cookery, The",1,1996
3342,3679,0116365,"Frighteners, The",3,1996
3343,3703,0116767,Kids Return,3,1996
3344,3822,0116778,Kingpin,1,1996
3345,3966,0115678,Big Night,3,1996
3346,3970,0116683,James and the Giant Peach,3,1996
3347,4067,0117509,Romeo + Juliet,3,1996
3348,4353,0116287,Fear,3,1996
3349,4425,0117534,Sabrina the Teenage Witch,3,1996
3350,4482,0117968,Three Lives and Only One Death,2,1996
3351,4621,0116996,Mars Attacks!,3,1996
3352,4778,0116277,"Fan, The",1,1996
3353,4822,0117102,Mr. Wrong,3,1996
3354,4831,0116650,Irma Vep,3,1996
3355,4859,0116260,Eye for an Eye,3,1996
3356,4890,0117979,"Truth About Cats &amp; Dogs, The",3,1996
3357,4967,0115857,Chain Reaction,1,1996
3358,4972,0114151,Poison Ivy II,3,1996
3359,4977,0115685,"Birdcage, The",2,1996
3360,5125,0116985,Manny &amp; Lo,3,1996
3361,5266,0116514,Hellraiser: Bloodline,1,1996
3362,5295,0116905,Lone Star,2,1996
3363,5326,0117372,"Preacher&#39;s Wife, The",3,1996
3364,5343,0313773,Welcome to the Discworld,0,1996
3365,5413,0117802,Swingers,2,1996
3366,5493,0115641,Beavis and Butt-Head Do America,1,1996
3367,5551,0115964,Crash,3,1996
3368,5698,0115640,Beautiful Thing,3,1996
3369,5778,0116041,"Daytrippers, The",3,1996
3370,5786,0118111,Waiting for Guffman,3,1996
3371,5855,0115485,"A Jin de gushi / Ah Kam, the Stunt woman",1,1996
3372,5883,0117737,Stealing Beauty,3,1996
3373,5932,0117876,Tenchi Muy&ocirc;! In Love,3,1996
3374,6074,0115632,Basquiat,2,1996
3375,6169,0118105,Va&#39; dove ti porta il cuore,3,1996
3376,6441,0117128,Mystery Science Theater 3000: The Movie,1,1996
3377,6536,0116212,Entertaining Angels: The Dorothy Day Story,3,1996
3378,6623,0117038,Michael,3,1996
3379,6738,0115994,Curdled,3,1996
3380,6754,0115650,La belle verte,3,1996
3381,6839,0116213,Eraser,3,1996
3382,6943,0117991,Twelfth Night or What You Will,3,1996
3383,7051,0116378,"Funeral, The",3,1996
3384,7352,0117665,Sleepers,1,1996
3385,7598,0118015,Un air de famille,3,1996
3386,7630,0116250,Evita,3,1996
3387,7644,0116669,Jack,2,1996
3388,7658,0117381,Primal Fear,1,1996
3389,7678,0114720,Tremors II: Aftershocks,0,1996
3390,7932,0115988,"Crucible, The",3,1996
3391,8008,0116695,Jerry Maguire,2,1996
3392,8057,0116999,Marvin&#39;s Room,3,1996
3393,8124,0237765,Sonic the Hedgehog: The Movie,0,1996
3394,8208,0116830,Last Man Standing,1,1996
3395,8638,0115438,2 Days in the Valley,3,1996
3396,9065,0117918,Tin Cup,3,1996
3397,9088,0118125,"Watermelon Woman, The",3,1996
3398,9319,0117091,Mother,3,1996
3399,9457,0116770,La lengua asesina,3,1996
3400,9725,0116040,Daylight,1,1996
3401,9782,0115624,Barb Wire,1,1996
3402,9790,0207061,Rollergator,3,1996
3403,10042,0117039,Michael Collins,1,1996
3404,10098,0117331,"Phantom, The",3,1996
3405,10805,0116932,"Love, etc.",1,1996
3406,10881,0115956,Courage Under Fire,1,1996
3407,10892,0116483,Happy Gilmore,0,1996
3408,11146,0115571,"Arrival, The",1,1996
3409,11170,0117774,"Substitute, The",1,1996
3410,11249,0117913,A time to kill,1,1996
3411,5,0118655,Austin Powers: International Man of Mystery,2,1997
3412,22,0119116,"Fifth Element, The",1,1997
3413,68,0119174,"Game, The",1,1997
3414,70,0119731,Murder at 1600,1,1997
3415,77,0119177,Gattaca,1,1997
3416,83,0119654,Men in Black,1,1997
3417,105,0118971,"Devil&#39;s Advocate, The",3,1997
3418,107,0120201,Starship Troopers,3,1997
3419,297,0118583,Alien: Resurrection,3,1997
3420,318,0118883,Conspiracy Theory,2,1997
3421,326,0119698,Mononoke-hime,3,1997
3422,343,0120514,Wilde,3,1997
3423,345,0120338,Titanic,3,1997
3424,424,0118928,Dante's Peak,3,1997
3425,425,0119528,Liar Liar,1,1997
3426,426,0119137,Flubber,2,1997
3427,524,0119173,G.I. Jane,3,1997
3428,573,0118880,Con Air,2,1997
3429,614,0118799,La vita &egrave; bella,0,1997
3430,623,0119217,Good Will Hunting,0,1997
3431,634,0119925,"Postman, The",1,1997
3432,662,0119081,Event Horizon,3,1997
3433,729,0119282,Hercules,3,1997
3434,754,0120032,Romy and Michelle&#39;s High School Reunion,3,1997
3435,792,0123755,Cube,3,1997
3436,904,0118884,Contact,3,1997
3437,931,0118818,Career Girls,1,1997
3438,936,0119822,As Good as It Gets,3,1997
3439,1000,0119229,Grosse Pointe Blank,3,1997
3440,1026,0118688,Batman &amp; Robin,2,1997
3441,1054,0119432,Jungle 2 Jungle,2,1997
3442,1055,0119142,For Richer or Poorer,3,1997
3443,1068,0118571,Air Force One,1,1997
3444,1409,0120521,"Winter Guest, The",3,1997
3445,1483,0119369,"Inheritance, The",3,1997
3446,1595,0120512,Wild America,2,1997
3447,1193,0119167,Funny Games,3,1997
3448,1202,0119738,My Best Friend&#39;s Wedding,2,1997
3449,1218,0118617,Anastasia,3,1997
3450,1127,0118570,Air Bud,1,1997
3451,1159,0119215,Good Burger,1,1997
3452,1584,0128996,Cinderella,3,1997
3453,1406,0120185,Spice World,3,1997
3454,1794,0115462,Actrius,3,1997
3455,1810,0120265,Taste of Cherry,0,1997
3456,1816,0119115,Fierce Creatures,1,1997
3457,1830,0118826,"Castle, The",3,1997
3458,1900,0118866,Clockwatchers,3,1997
3459,1947,0118829,Cats Don&#39;t Dance,3,1997
3460,2101,0119080,Eve&#39;s Bayou,3,1997
3461,2176,0119396,Jackie Brown,3,1997
3462,2236,0119488,L.A. Confidential,1,1997
3463,2347,0118749,Boogie Nights,3,1997
3464,2395,0120461,Volcano,3,1997
3465,2423,0118842,Chasing Amy,3,1997
3466,2494,0119859,Paradise Road,3,1997
3467,2666,0120493,"Well, The",3,1997
3468,3148,0120434,Vegas Vacation,3,1997
3469,3195,0120094,Selena,3,1997
3470,3223,0120133,A Simple Wish,3,1997
3471,3232,0118845,Chun gwong cha sit (Happy Together),0,1997
3472,3371,0120389,Turbo: A Power Rangers Movie,3,1997
3473,3373,0120177,Spawn,3,1997
3474,3882,0119468,Kiss the Girls,2,1997
3475,3917,0124819,Orgazmo,1,1997
3476,3928,0119227,Snow White: A Tale of Terror,3,1997
3477,4064,0119707,Mortal Kombat: Annihilation,3,1997
3478,4154,0116922,Lost Highway,1,1997
3479,4164,0120152,Smilla&#39;s Sense of Snow,3,1997
3480,4216,0119590,My Life in Pink ( Ma Vie En Rose ),3,1997
3481,4333,0119114,Fever Pitch,3,1997
3482,4360,0119190,George of the Jungle,3,1997
3483,4380,0117056,Ayneh,3,1997
3484,4381,0117056,Ayneh,3,1997
3485,4383,0119874,"Peacemaker, The",3,1997
3486,4496,0119361,In the Company of Men,1,1997
3487,4527,0119723,Mrs Dalloway,3,1997
3488,4635,0120536,"Wrong Guy, The",1,1997
3489,4643,0120082,Scream 2,3,1997
3490,4657,0119345,I Know What You Did Last Summer,3,1997
3491,4932,0125209,I Think I Do,3,1997
3492,4987,0178844,La principessa e il povero,3,1997
3493,5058,0118550,Le Acrobate,3,1997
3494,5074,0119567,"Lost World: Jurassic Park, The",3,1997
3495,5108,0169858,Neon Genesis Evangelion: The End of Evangelion,3,1997
3496,5136,0119152,Free Willy 3: The Rescue,1,1997
3497,5143,0119472,Knockin&#39; on Heaven&#39;s Door,1,1997
3498,5172,0119896,Picture Perfect,3,1997
3499,5329,0119094,Face/Off,1,1997
3500,5820,0120169,Soul Food,3,1997
3501,5865,0119784,"Night Flier, The",3,1997
3502,6071,0131620,Tower of Terror,3,1997
3503,6204,0124317,Clover,3,1997
3504,6241,0118414,"Odyssey, The",2,1997
3505,6249,0122648,Hardboiled Egg,2,1997
3506,6691,0125659,Open Your Eyes,1,1997
3507,6736,0119324,"House of Yes, The",3,1997
3508,6749,0127302,"Sticky Fingers of Time, The",3,1997
3509,6800,0119250,Fireworks,1,1997
3510,6805,0119164,"Full Monty, The",2,1997
3511,7174,0123948,Cure,1,1997
3512,7371,0119918,Pooh&#39;s Grand Adventure: The Search for Christopher Robin,0,1997
3513,7534,0119535,A Life Less Ordinary,2,1997
3514,7627,0119008,Donnie Brasco,1,1997
3515,7660,0120102,Seven Years in Tibet,1,1997
3516,7675,0118604,An American Werewolf in Paris,1,1997
3517,7710,0118819,Carne tr&eacute;mula [Live Flesh],2,1997
3518,8564,0118906,Csinibaba,1,1997
3519,8800,0119237,Gummo,3,1997
3520,9151,0118887,Cop Land,0,1997
3521,9220,0119558,Lolita,3,1997
3522,9275,0118615,Anaconda,2,1997
3523,9280,0119280,Mrs. Brown,3,1997
3524,9336,0120347,Tomorrow Never Dies,1,1997
3525,9407,0119303,Home Alone 3,3,1997
3526,9989,0117468,Retroactive,2,1997
3527,10197,0119360,In &amp; Out,2,1997
3528,10238,0120207,Steel,2,1997
3529,10507,0118849,Children of Heaven,3,1997
3530,10686,0118755,"Borrowers, The",3,1997
3531,10727,0126774,"Advocate&#39;s Devil, The",2,1997
3532,10731,0120089,"Killing Secret, The",3,1997
3533,10869,0118607,Amistad,0,1997
3534,10920,0119809,Nowhere,3,1997
3535,35,0120768,"Negotiator, The",1,1998
3536,42,0120611,Blade,1,1998
3537,95,0120647,Deep Impact,3,1998
3538,127,0158409,Future Sport,1,1998
3539,157,0120762,Mulan,3,1998
3540,165,0120382,"Truman Show, The",1,1998
